City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Kudahuvadhoo,MV,2022-02-05 21:44:41,2.6708,72.8944,81.63,66,64,8.12
294,Pareora,NZ,2022-02-05 21:44:41,-44.4871,171.2132,60.19,84,99,6.04
295,Saint Anthony,US,2022-02-05 21:44:42,45.0205,-93.218,24.15,62,0,5.01
296,Mastic Beach,US,2022-02-05 21:44:42,40.7668,-72.8521,27.54,58,54,5.01
297,Ust-Nera,RU,2022-02-05 21:44:43,64.5667,143.2,-24.47,69,7,2.42
298,Lukiv,UA,2022-02-05 21:44:43,51.0521,25.4006,35.19,88,96,14.79
299,Songjianghe,CN,2022-02-05 21:44:44,42.1859,127.479,0.64,95,99,3.02
300,Bagrami,AF,2022-02-05 21:44:44,34.4938,69.2743,27.57,71,93,1.16
301,Petropavlovsk-Kamchatskiy,RU,2022-02-05 21:44:44,53.0452,158.6483,18.19,58,20,11.18
302,Arraial Do Cabo,BR,2022-02-05 21:39:52,-22.9661,-42.0278,80.56,78,0,16.11
303,Sibu,MY,2022-02-05 21:44:45,2.3,111.8167,75.51,100,40,3.0
304,Puerto Montt,CL,2022-02-05 21:42:27,-41.4698,-72.9447,67.03,55,0,14.97
305,Ormond Beach,US,2022-02-05 21:40:57,29.2858,-81.0559,56.07,84,100,12.66
306,Gat,IL,2022-02-05 21:44:46,31.61,34.7642,50.68,100,79,7.72
307,Narsaq,GL,2022-02-05 21:42:02,60.9167,-46.05,3.42,71,42,7.45
308,Chara,RU,2022-02-05 21:44:46,56.9064,118.2631,-18.58,83,16,1.48
309,Presidencia Roque Saenz Pena,AR,2022-02-05 21:44:47,-26.7852,-60.4388,88.02,34,5,7.74
310,Santa Maria,BR,2022-02-05 21:44:47,-29.6842,-53.8069,79.9,83,20,5.75
311,Maniitsoq,GL,2022-02-05 21:44:48,65.4167,-52.9,4.35,95,100,9.57
312,Galle,LK,2022-02-05 21:44:48,6.0367,80.217,75.06,85,68,3.18
313,San Patricio,US,2022-02-05 21:44:15,28.017,-97.5169,55.49,28,0,4.85
314,Doka,SD,2022-02-05 21:44:49,13.5167,35.7667,69.26,15,1,11.59
315,Margate,GB,2022-02-05 21:44:49,51.3813,1.3862,50.97,75,100,8.01
316,Bogalusa,US,2022-02-05 21:44:49,30.791,-89.8487,52.74,35,0,10.36
317,Samarai,PG,2022-02-05 21:44:50,-10.6167,150.6667,81.41,78,100,7.16
318,Namatanai,PG,2022-02-05 21:45:51,-3.6667,152.4333,83.26,70,66,10.2
319,Luanda,AO,2022-02-05 21:42:43,-8.8368,13.2343,77.0,78,40,9.22
320,Kaeo,NZ,2022-02-05 21:45:52,-35.1,173.7833,76.32,97,87,7.31
321,Monterey,US,2022-02-05 21:45:53,36.2505,-121.2516,63.27,31,100,1.81
322,Malanje,AO,2022-02-05 21:45:54,-9.5402,16.341,62.76,95,96,3.0
323,Mount Gambier,AU,2022-02-05 21:45:54,-37.8333,140.7667,60.71,77,62,6.91
324,Raudeberg,NO,2022-02-05 21:45:54,61.9875,5.1352,38.07,92,100,8.99
325,Salvador,SV,2022-02-05 21:45:55,13.8333,-88.9167,86.04,34,61,11.05
326,Macau,MO,2022-02-05 21:45:56,22.2006,113.5461,59.07,76,40,13.8
327,Ust-Tsilma,RU,2022-02-05 21:45:57,65.441,52.1498,-8.0,100,96,3.85
328,Sandovo,RU,2022-02-05 21:45:58,58.4602,36.4128,9.03,97,99,8.95
329,Ballina,AU,2022-02-05 21:45:58,-28.8667,153.5667,68.18,88,75,14.97
330,Padang,ID,2022-02-05 21:45:58,-0.9492,100.3543,74.14,94,100,3.76
331,Beian,NO,2022-02-05 21:45:59,63.6559,9.5683,35.69,60,75,20.71
332,Hinton,CA,2022-02-05 21:45:23,53.4001,-117.5857,42.84,67,60,12.46
333,Chenghai,CN,2022-02-05 21:46:00,23.4632,116.768,55.31,76,100,6.71
334,Linjiang,CN,2022-02-05 21:46:00,41.8069,126.9078,4.05,98,95,0.81
335,Harrisonburg,US,2022-02-05 21:41:33,38.4496,-78.8689,34.52,44,0,6.91
336,Choya,RU,2022-02-05 21:46:01,52.0108,86.5467,1.38,95,17,4.38
337,Tuatapere,NZ,2022-02-05 21:46:02,-46.1333,167.6833,54.82,78,99,3.4
338,Great Bend,US,2022-02-05 21:45:32,38.3645,-98.7648,53.65,32,0,25.32
339,Naberera,TZ,2022-02-05 21:46:02,-4.2,36.9333,63.37,83,100,2.8
340,Yermakovskoye,RU,2022-02-05 21:46:03,53.2831,92.4003,-5.35,95,71,2.35
341,Morant Bay,JM,2022-02-05 21:46:03,17.8815,-76.4093,87.42,60,5,13.24
342,Stornoway,GB,2022-02-05 21:46:04,58.2093,-6.3865,34.93,90,40,7.0
343,Sorong,ID,2022-02-05 21:41:29,-0.8833,131.25,80.55,82,100,12.77
344,General Pico,AR,2022-02-05 21:46:05,-35.6566,-63.7568,71.17,36,61,13.04
345,Vanavara,RU,2022-02-05 21:46:05,60.34,102.2797,16.77,93,100,10.0
346,Hamilton,US,2022-02-05 21:44:47,39.1834,-84.5333,26.65,74,75,1.99
347,Quelimane,MZ,2022-02-05 21:46:06,-17.8786,36.8883,76.95,94,20,4.61
348,Coquimbo,CL,2022-02-05 21:43:13,-29.9533,-71.3436,67.73,72,75,11.5
349,Ullapool,GB,2022-02-05 21:46:07,57.8987,-5.1604,38.35,73,100,24.96
350,Bafq,IR,2022-02-05 21:46:07,31.6128,55.4107,47.66,22,0,1.54
351,Vila Franca Do Campo,PT,2022-02-05 21:46:08,37.7167,-25.4333,59.2,82,89,11.39
352,Trat,TH,2022-02-05 21:46:08,12.5,102.5,82.98,73,59,9.51
353,Kampong Cham,KH,2022-02-05 21:46:09,11.9934,105.4635,72.81,70,29,10.65
354,Amarante Do Maranhao,BR,2022-02-05 21:46:09,-5.5667,-46.7422,74.32,94,100,1.88
355,Tiznit,MA,2022-02-05 21:46:10,29.5833,-9.5,64.96,26,80,3.89
356,Kulhudhuffushi,MV,2022-02-05 21:46:10,6.6221,73.07,79.63,70,14,5.88
357,Bolshaya Dzhalga,RU,2022-02-05 21:46:10,45.9695,42.6966,25.9,90,54,8.88
358,Linhares,BR,2022-02-05 21:46:11,-19.3911,-40.0722,75.52,85,84,6.44
359,Dubti,ET,2022-02-05 21:46:11,11.7361,41.0853,76.03,67,0,14.97
360,Garowe,SO,2022-02-05 21:46:12,8.4054,48.4845,66.56,66,75,8.03
361,Otradnoye,RU,2022-02-05 21:47:12,59.7775,30.8181,24.87,95,100,8.34
362,Balkanabat,TM,2022-02-05 21:47:13,39.5108,54.3671,40.66,78,90,13.42
363,Mareeba,AU,2022-02-05 21:47:13,-17.0,145.4333,74.12,95,60,2.04
364,Ormara,PK,2022-02-05 21:47:13,25.2088,64.6357,71.1,70,0,7.7
365,Aasiaat,GL,2022-02-05 21:47:14,68.7098,-52.8699,-7.26,85,98,7.65
366,Jackson,US,2022-02-05 21:43:30,42.4165,-122.8345,57.92,49,0,0.0
367,Jais,IN,2022-02-05 21:47:15,26.25,81.5333,49.3,87,0,3.11
368,Butajira,ET,2022-02-05 21:47:15,8.1167,38.3667,59.76,27,28,7.05
369,Concepcion Del Oro,MX,2022-02-05 21:47:16,24.6333,-101.4167,59.4,39,1,6.85
370,San Vicente,AR,2022-02-05 21:47:16,-26.6167,-54.1333,71.35,85,100,0.76
371,Bougouni,ML,2022-02-05 21:47:17,11.417,-7.479,76.89,12,42,5.14
372,Cidreira,BR,2022-02-05 21:47:17,-30.1811,-50.2056,74.91,89,100,3.87
373,San Angelo,US,2022-02-05 21:44:10,31.4638,-100.437,52.02,28,0,5.75
374,Sisimiut,GL,2022-02-05 21:47:18,66.9395,-53.6735,1.08,80,100,13.69
375,Banda Aceh,ID,2022-02-05 21:47:19,5.5577,95.3222,78.24,78,96,4.72
376,Fairbanks,US,2022-02-05 21:47:19,64.8378,-147.7164,15.82,80,100,0.0
377,Provost,CA,2022-02-05 21:45:22,52.3501,-110.2683,26.73,93,99,12.41
378,Nemuro,JP,2022-02-05 21:47:20,43.3236,145.575,22.69,73,90,17.72
379,Kalmunai,LK,2022-02-05 21:47:20,7.4167,81.8167,74.12,78,80,6.62
380,Port Hedland,AU,2022-02-05 21:47:21,-20.3167,118.5667,82.45,83,87,6.91
381,Nichinan,JP,2022-02-05 21:47:21,31.6,131.3667,35.28,67,4,10.63
382,Manggar,ID,2022-02-05 21:47:21,-2.8833,108.2667,77.68,88,100,8.12
383,Nome,US,2022-02-05 21:46:54,64.5011,-165.4064,-5.73,65,0,4.61
384,Xining,CN,2022-02-05 21:45:38,36.6167,101.7667,11.5,92,100,2.35
385,Karratha,AU,2022-02-05 21:47:23,-20.7377,116.8463,83.61,74,74,7.67
386,Guerrero Negro,MX,2022-02-05 21:47:23,27.9769,-114.0611,70.09,22,0,7.52
387,Vila Velha,BR,2022-02-05 21:47:24,-20.3297,-40.2925,78.75,87,40,4.0
388,Key West,US,2022-02-05 21:47:00,24.5557,-81.7826,82.4,66,0,9.22
389,Turek,PL,2022-02-05 21:47:24,52.0155,18.5005,36.97,75,82,17.13
390,Florianopolis,BR,2022-02-05 21:47:25,-27.6146,-48.5012,78.69,90,75,8.05
391,Biak,ID,2022-02-05 21:47:25,-0.9131,122.8766,75.67,85,100,1.95
392,Rio Grande,BR,2022-02-05 21:47:26,-32.035,-52.0986,77.11,75,29,9.84
393,Sabang,ID,2022-02-05 21:47:26,5.8933,95.3214,80.83,75,96,11.16
394,Williams Lake,CA,2022-02-05 21:47:27,52.1415,-122.1445,45.97,49,75,4.61
395,Slyudyanka,RU,2022-02-05 21:47:27,51.6594,103.7061,15.39,80,96,6.04
396,Atikokan,CA,2022-02-05 21:47:28,48.7555,-91.6216,10.65,94,100,7.83
397,Lorengau,PG,2022-02-05 21:47:28,-2.0226,147.2712,82.44,73,81,6.76
398,Ofeherto,HU,2022-02-05 21:47:28,47.9333,22.05,30.52,82,3,4.0
399,Sinnamary,GF,2022-02-05 21:47:29,5.3833,-52.95,76.84,88,73,10.78
400,Jumla,NP,2022-02-05 21:47:29,29.2747,82.1838,24.44,60,1,6.08
401,Bereda,ES,2022-02-05 21:47:30,43.2686,-7.5406,42.91,96,4,3.33
402,Dong Xoai,VN,2022-02-05 21:47:30,11.5333,106.9167,70.48,72,86,6.17
403,Ambon,ID,2022-02-05 21:47:31,-3.6954,128.1814,77.14,88,40,4.61
404,Priyutovo,RU,2022-02-05 21:47:31,53.9,53.9333,22.35,96,100,6.58
405,Xuanhua,CN,2022-02-05 21:47:31,40.6103,115.0447,13.46,66,1,5.46
406,Gonbad-E Qabus,IR,2022-02-05 21:47:32,37.25,55.1672,45.55,86,100,4.18
407,Suntar,RU,2022-02-05 21:47:32,62.1444,117.6319,-9.26,100,96,4.05
408,Port-Cartier,CA,2022-02-05 21:48:33,50.0334,-66.8654,7.02,84,29,7.47
409,Nantucket,US,2022-02-05 21:48:33,41.2835,-70.0995,26.74,63,47,26.28
410,Buta,CD,2022-02-05 21:48:34,2.7858,24.73,70.93,38,84,1.74
411,Santa Fe,AR,2022-02-05 21:48:34,-31.6333,-60.7,77.02,52,32,10.0
412,Porto Belo,BR,2022-02-05 21:48:35,-27.1578,-48.5531,81.25,90,78,7.07
413,Pijijiapan,MX,2022-02-05 21:48:35,15.7011,-93.23,79.88,45,5,17.16
414,Imbituba,BR,2022-02-05 21:48:36,-28.24,-48.6703,75.09,90,80,2.17
415,Shenjiamen,CN,2022-02-05 21:48:36,29.9576,122.298,39.25,64,44,11.97
416,Mayumba,GA,2022-02-05 21:48:37,-3.432,10.6554,76.6,88,13,3.2
417,Shellbrook,CA,2022-02-05 21:48:37,53.2168,-106.4011,-2.97,88,100,4.34
418,Areosa,PT,2022-02-05 21:48:38,41.7178,-8.8571,54.25,76,0,8.72
419,Misratah,LY,2022-02-05 21:48:38,32.3754,15.0925,61.11,59,87,5.01
420,Cacador,BR,2022-02-05 21:48:39,-26.7753,-51.015,66.22,99,100,1.16
421,Ulladulla,AU,2022-02-05 21:45:23,-35.35,150.4667,66.09,72,99,11.77
422,Mogadishu,SO,2022-02-05 21:48:19,2.0371,45.3438,76.89,83,13,15.82
423,Okhotsk,RU,2022-02-05 21:48:39,59.3833,143.3,-9.6,71,21,13.06
424,Ghanzi,BW,2022-02-05 21:48:40,-21.5667,21.7833,71.04,71,31,8.59
425,Kaduna,NG,2022-02-05 21:48:40,10.5222,7.4383,70.14,19,1,10.63
426,Santa Cruz Del Sur,CU,2022-02-05 21:48:41,20.7147,-77.9956,83.52,42,1,7.11
427,Olafsvik,IS,2022-02-05 21:46:51,64.8945,-23.7142,30.72,86,100,36.13
428,Dingle,PH,2022-02-05 21:48:41,10.9995,122.6711,74.28,84,92,10.6
429,Meulaboh,ID,2022-02-05 21:48:42,4.1363,96.1285,75.43,84,100,3.31
430,Zhangye,CN,2022-02-05 21:48:43,38.9342,100.4517,18.79,60,100,0.49
431,Kayes,ML,2022-02-05 21:48:43,14.0,-11.0,82.27,8,0,6.17
432,Mujiayingzi,CN,2022-02-05 21:48:44,42.1167,118.7833,6.71,73,0,8.01
433,Buenos Aires,AR,2022-02-05 21:47:12,-34.6132,-58.3772,70.92,67,40,6.91
434,Kodyma,UA,2022-02-05 21:48:45,48.0988,29.1246,31.15,89,100,10.98
435,Yanggu,CN,2022-02-05 21:48:45,36.1106,115.7753,29.57,35,61,2.89
436,San Nicolas,PH,2022-02-05 21:48:46,18.1725,120.5953,69.71,88,20,4.61
437,Bilma,NE,2022-02-05 21:48:46,18.6853,12.9164,60.69,19,0,6.38
438,San Cristobal,VE,2022-02-05 21:48:46,7.7669,-72.225,75.38,85,84,2.55
439,Saint-Pierre,RE,2022-02-05 21:48:47,-21.3393,55.4781,80.28,78,20,8.05
440,Mangrol,IN,2022-02-05 21:48:47,21.1167,70.1167,64.58,75,1,7.23
441,Flinders,AU,2022-02-05 21:44:19,-34.5833,150.8552,70.21,82,87,8.01
442,Jensen Beach,US,2022-02-05 21:48:48,27.2545,-80.2298,75.25,87,100,5.01
443,Dakar,SN,2022-02-05 21:47:14,14.6937,-17.4441,72.48,83,0,2.3
444,Naze,JP,2022-02-05 21:48:49,28.3667,129.4833,47.32,68,100,17.16
445,Tabas,IR,2022-02-05 21:48:49,33.5959,56.9244,45.25,64,1,4.23
446,Atambua,ID,2022-02-05 21:48:06,-9.1061,124.8925,73.99,87,85,0.51
447,Ugoofaaru,MV,2022-02-05 21:48:50,5.6667,73.0,80.56,68,33,7.76
448,Nanma,CN,2022-02-05 21:48:50,36.1817,118.1583,25.38,33,34,2.73
449,Vao,NC,2022-02-05 21:48:51,-22.6667,167.4833,80.08,86,34,11.99
450,Trapani,IT,2022-02-05 21:48:51,37.8333,12.6667,53.28,87,0,3.44
451,Ampanihy,MG,2022-02-05 21:48:52,-24.7,44.75,74.91,82,100,19.22
452,Sri Aman,MY,2022-02-05 21:48:52,1.2376,111.4621,75.25,94,100,2.3
453,Iberia,US,2022-02-05 21:48:52,29.9502,-91.7507,51.98,35,0,11.5
454,Nara,JP,2022-02-05 21:48:53,34.6851,135.8049,38.48,62,30,10.89
455,Homer,US,2022-02-05 21:49:53,59.6425,-151.5483,38.05,84,0,4.61
456,Vrangel,RU,2022-02-05 21:49:54,42.7297,133.0839,9.48,65,6,16.91
457,Jalingo,NG,2022-02-05 21:49:54,8.8833,11.3667,73.8,14,16,5.06
458,Kirakira,SB,2022-02-05 21:49:55,-10.4544,161.9205,83.95,78,88,7.36
459,Chumikan,RU,2022-02-05 21:49:55,54.7183,135.315,-2.47,79,100,13.04
460,Vredendal,ZA,2022-02-05 21:49:56,-31.6683,18.5012,74.82,45,2,3.33
461,Aykino,RU,2022-02-05 21:49:56,62.2248,49.9922,-2.49,99,39,4.14
462,Villamontes,BO,2022-02-05 21:49:57,-21.25,-63.5,73.54,91,100,1.21
463,Ekhabi,RU,2022-02-05 21:49:57,53.5102,142.9671,3.2,93,100,19.42
464,Castro,BR,2022-02-05 21:45:34,-24.7911,-50.0119,67.98,96,68,9.35
465,Sao Luis De Montes Belos,BR,2022-02-05 21:49:58,-16.525,-50.3722,74.73,86,61,4.61
466,Ashta,IN,2022-02-05 21:49:58,23.0167,76.7167,55.67,33,0,6.06
467,Ruidoso,US,2022-02-05 21:49:59,33.3317,-105.673,39.34,30,0,8.05
468,Assisi,IT,2022-02-05 21:50:00,43.0691,12.6165,45.55,91,18,8.05
469,Awjilah,LY,2022-02-05 21:50:00,29.1081,21.2869,56.57,48,0,6.29
470,Tocopilla,CL,2022-02-05 21:50:01,-22.092,-70.1979,71.49,65,20,8.59
471,Vyshchetarasivka,UA,2022-02-05 21:50:02,47.5685,34.881,27.57,96,100,6.24
472,Provideniya,RU,2022-02-05 21:50:02,64.3833,-173.3,-4.45,85,2,10.25
473,Ilulissat,GL,2022-02-05 21:50:02,69.2167,-51.1,-0.9,75,100,8.41
474,Estelle,US,2022-02-05 21:50:03,29.8458,-90.1067,52.0,45,0,8.05
475,Lufilufi,WS,2022-02-05 21:50:03,-13.8745,-171.5986,87.58,78,88,15.82
476,Benghazi,LY,2022-02-05 21:50:04,32.1167,20.0667,59.56,68,9,11.54
477,Yumen,CN,2022-02-05 21:50:04,40.2833,97.2,15.31,39,100,13.04
478,Umm Lajj,SA,2022-02-05 21:49:10,25.0213,37.2685,62.98,59,0,14.09
479,Bubaque,GW,2022-02-05 21:50:05,11.2833,-15.8333,78.17,71,1,13.11
480,Henties Bay,NA,2022-02-05 21:50:06,-22.116,14.2845,66.85,81,23,4.16
481,Spornoye,RU,2022-02-05 21:50:06,50.8448,37.2913,21.22,96,100,9.19
482,Challapata,BO,2022-02-05 21:50:07,-18.9,-66.7667,49.69,56,73,4.21
483,Kimbe,PG,2022-02-05 21:50:07,-5.5502,150.1429,82.0,78,100,2.82
484,Moree,AU,2022-02-05 21:50:07,-29.4667,149.85,66.22,59,5,12.66
485,Pevek,RU,2022-02-05 21:45:36,69.7008,170.3133,-27.63,99,34,2.24
486,Dolores,AR,2022-02-05 21:50:08,-36.3132,-57.6792,61.66,88,100,12.91
487,Ayr,GB,2022-02-05 21:50:09,55.4627,-4.6339,41.09,93,100,17.29
488,Kavaratti,IN,2022-02-05 21:50:09,10.5669,72.642,78.08,63,15,8.9
489,State College,US,2022-02-05 21:47:38,40.7934,-77.86,22.82,71,75,1.99
490,Shelburne,CA,2022-02-05 21:50:11,44.0787,-80.2041,14.45,87,68,3.2
491,North Bend,US,2022-02-05 21:50:12,43.4065,-124.2243,60.24,82,0,9.22
492,Skibbereen,IE,2022-02-05 21:50:12,51.55,-9.2667,51.12,88,100,31.83
493,Sidhi,IN,2022-02-05 21:50:13,24.4167,81.8833,49.86,65,2,2.17
494,Chipinge,ZW,2022-02-05 21:50:13,-20.1883,32.6236,63.12,92,34,5.32
495,Saint-Francois,FR,2022-02-05 21:50:14,46.4154,3.9054,35.42,93,0,4.61
496,Sistranda,NO,2022-02-05 21:50:14,63.7256,8.834,35.56,65,100,15.08
497,Beirut,LB,2022-02-05 21:50:14,33.8889,35.4944,54.34,71,75,5.75
498,Whyalla,AU,2022-02-05 21:50:15,-33.0333,137.5833,64.29,82,40,4.61
499,Sinop,TR,2022-02-05 21:51:15,41.7711,34.8709,28.72,80,100,11.1
500,Taoudenni,ML,2022-02-05 21:51:16,22.6783,-3.9836,71.58,10,99,10.18
501,Luwuk,ID,2022-02-05 21:51:16,-0.9516,122.7875,76.89,85,100,2.71
502,Dalvik,IS,2022-02-05 21:51:17,65.9702,-18.5286,19.33,95,100,28.03
503,Marovoay,MG,2022-02-05 21:51:17,-16.1,46.6333,82.54,89,98,7.43
504,Belaya Gora,RU,2022-02-05 21:51:18,68.5333,146.4167,-41.71,100,97,1.61
505,Pozo Colorado,PY,2022-02-05 21:51:18,-23.4923,-58.7972,73.62,92,100,7.38
506,Saint-Louis,SN,2022-02-05 21:51:18,16.3333,-15.0,80.24,9,0,10.0
507,Winnemucca,US,2022-02-05 21:51:19,40.973,-117.7357,50.05,27,0,4.61
508,Hofn,IS,2022-02-05 21:51:19,64.2539,-15.2082,27.19,61,72,11.83
509,Kieta,PG,2022-02-05 21:51:20,-6.2167,155.6333,83.39,77,85,7.72
510,Kahului,US,2022-02-05 21:51:20,20.8947,-156.47,82.42,68,40,14.97
511,Bin Qirdan,TN,2022-02-05 21:51:21,33.1378,11.2197,59.31,35,100,3.74
512,Sukhothai,TH,2022-02-05 21:51:21,17.25,99.6667,69.1,87,100,2.55
513,Einsiedeln,CH,2022-02-05 21:51:22,47.1167,8.75,29.91,74,4,6.02
514,Affery,CI,2022-02-05 21:51:22,6.315,-3.9603,79.57,75,49,5.08
515,Stephenville,US,2022-02-05 21:48:33,32.2207,-98.2023,50.34,34,0,8.05
516,Dosso,NE,2022-02-05 21:51:23,13.049,3.1937,69.98,15,0,10.58
517,Beira,MZ,2022-02-05 21:51:23,-19.8436,34.8389,82.49,69,75,14.97
518,Lae,PG,2022-02-05 21:51:24,-6.7221,146.9847,81.16,74,100,8.12
519,Shestakovo,RU,2022-02-05 21:51:24,56.4915,103.96,22.3,94,100,9.73
520,Port Lincoln,AU,2022-02-05 21:51:25,-34.7333,135.8667,71.69,65,98,16.58
521,Huilong,CN,2022-02-05 21:51:26,31.8111,121.655,38.03,60,37,5.26
522,Hirado,JP,2022-02-05 21:51:26,33.3597,129.5531,36.75,58,99,24.47
523,Frontera,MX,2022-02-05 21:51:26,26.9333,-101.45,54.32,29,0,1.99
524,Camacha,PT,2022-02-05 21:51:27,33.0833,-16.3333,63.54,82,40,19.57
525,Mehamn,NO,2022-02-05 21:51:27,71.0357,27.8492,28.58,86,13,21.0
526,Vaitape,PF,2022-02-05 21:51:28,-16.5167,-151.75,81.72,71,10,19.42
527,Knysna,ZA,2022-02-05 21:51:28,-34.0363,23.0471,64.78,85,16,9.91
528,Tolga,DZ,2022-02-05 21:51:29,34.7222,5.3785,54.41,30,100,3.38
529,San Roque,ES,2022-02-05 21:51:29,36.2107,-5.3842,52.61,88,14,10.6
530,Kiunga,PG,2022-02-05 21:51:30,-6.1219,141.2906,73.2,98,100,2.66
531,Khoy,IR,2022-02-05 21:51:30,38.5504,44.9535,20.01,48,0,7.05
532,La Paz,BO,2022-02-05 21:51:30,-16.5,-68.15,60.78,44,75,4.61
533,Berbera,SO,2022-02-05 21:51:31,10.4396,45.0143,75.29,60,62,2.93
534,Blagoveshchensk,RU,2022-02-05 21:51:31,50.2667,127.5333,-3.39,71,0,4.47
535,Rawson,AR,2022-02-05 21:51:32,-43.3002,-65.1023,62.17,45,0,10.49
536,Vardo,NO,2022-02-05 21:48:19,70.3705,31.1107,26.85,79,97,28.74
537,Colwyn Bay,GB,2022-02-05 21:51:33,53.2948,-3.7267,50.92,76,100,22.28
538,Teguldet,RU,2022-02-05 21:51:33,57.3064,88.1667,15.84,91,100,6.15
539,Ritchie,ZA,2022-02-05 21:51:34,-29.038,24.6028,69.01,47,90,10.6
540,Maun,BW,2022-02-05 21:51:34,-19.9833,23.4167,68.83,87,53,4.74
541,Kindu,CD,2022-02-05 21:51:34,-2.95,25.95,67.08,98,66,1.48
542,Husavik,IS,2022-02-05 21:51:35,66.0449,-17.3389,19.31,96,100,31.56
543,Teahupoo,PF,2022-02-05 21:51:35,-17.8333,-149.2667,80.56,74,29,20.09
544,Buraydah,SA,2022-02-05 21:51:36,26.326,43.975,50.45,43,0,8.03
545,Kaspiyskiy,RU,2022-02-05 21:51:36,45.3929,47.3707,30.49,75,59,16.84
546,Calvinia,ZA,2022-02-05 21:51:37,-31.4707,19.776,78.57,33,7,2.44
547,Cayenne,GF,2022-02-05 21:52:37,4.9333,-52.3333,81.09,85,75,5.01
548,Jojoima,SL,2022-02-05 21:52:38,7.8792,-10.7878,75.09,78,16,4.36
549,Vostok,RU,2022-02-05 21:52:38,46.4856,135.8833,-12.46,99,100,3.0
550,Muisne,EC,2022-02-05 21:52:38,0.6,-80.0333,86.11,88,85,6.26
551,Tamale,GH,2022-02-05 21:52:39,9.4008,-0.8393,81.88,13,0,6.69
552,Tangshan,CN,2022-02-05 21:52:39,39.6333,118.1833,23.09,35,0,5.01
553,Nushki,PK,2022-02-05 21:52:40,29.5542,66.0215,58.41,18,7,7.9
554,Bako,ET,2022-02-05 21:52:40,5.7833,36.5667,67.84,52,91,3.31
555,Tutoia,BR,2022-02-05 21:52:41,-2.7619,-42.2744,84.18,82,100,12.06
556,Roma,US,2022-02-05 21:52:41,43.2128,-75.4557,15.66,59,0,16.11
557,Baracoa,CU,2022-02-05 21:52:42,20.3467,-74.4958,75.07,79,54,10.04
558,Abay,KZ,2022-02-05 21:52:42,49.6311,72.8539,5.38,64,3,11.92
559,Caruray,PH,2022-02-05 21:52:42,10.3094,119.0128,77.56,84,92,14.03
560,Cortez,US,2022-02-05 21:52:43,37.3489,-108.5859,44.42,27,0,11.5
561,Porto Novo,BJ,2022-02-05 21:52:43,6.4965,2.6036,82.22,86,0,6.87
562,Quatre Cocos,MU,2022-02-05 21:52:44,-20.2078,57.7625,79.09,82,100,17.4
563,Geilo,NO,2022-02-05 21:52:44,60.5333,8.2076,29.39,76,84,14.34
564,Orlik,RU,2022-02-05 21:52:44,52.5178,99.825,-0.89,89,98,3.38
565,Shache,CN,2022-02-05 21:52:45,38.4167,77.2406,24.33,61,100,2.75
566,Kijang,KR,2022-02-05 21:52:45,35.2442,129.2139,24.53,42,3,13.49
567,Visnes,NO,2022-02-05 21:52:46,59.3556,5.2242,40.57,70,20,25.32
568,Pueblo,US,2022-02-05 21:48:10,38.2545,-104.6091,56.16,23,0,3.44
569,Xam Nua,LA,2022-02-05 21:52:46,20.4197,104.0439,52.41,99,100,1.41
570,Stantsionno-Oyashinskiy,RU,2022-02-05 21:52:47,55.4664,83.8245,7.34,88,99,5.59
571,Vytegra,RU,2022-02-05 21:52:47,61.0064,36.4481,11.62,90,54,12.57
572,Port Augusta,AU,2022-02-05 21:52:48,-32.5,137.7667,74.71,26,67,14.09
573,Warsaw,PL,2022-02-05 21:52:48,52.2298,21.0118,39.81,82,0,3.0
574,Bella Vista,US,2022-02-05 21:52:49,36.4295,-94.2316,45.36,41,0,1.99
575,Sinjar,IQ,2022-02-05 21:52:49,36.3209,41.8754,42.08,46,0,6.02
576,Eureka,US,2022-02-05 21:52:50,40.8021,-124.1637,59.2,57,0,1.01
577,Grindavik,IS,2022-02-05 21:52:50,63.8424,-22.4338,25.27,80,75,6.91
578,Basoko,CD,2022-02-05 21:52:51,1.2391,23.616,74.97,62,94,4.09
