City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
224,Sijunjung,ID,2022-02-06 00:22:27,-0.6876,100.9537,71.44,99,100,2.04
225,Port Hardy,CA,2022-02-06 00:22:28,50.6996,-127.4199,44.78,87,100,4.61
226,Bardiyah,LY,2022-02-06 00:23:28,31.7561,25.0865,53.92,68,0,15.28
227,Zhigansk,RU,2022-02-06 00:23:29,66.7697,123.3711,-25.56,99,100,5.95
228,Mto Wa Mbu,TZ,2022-02-06 00:23:29,-3.35,35.85,67.39,80,100,2.91
229,Ahipara,NZ,2022-02-06 00:23:30,-35.1667,173.1667,79.07,70,99,5.19
230,Shenjiamen,CN,2022-02-06 00:23:30,29.9576,122.298,40.75,62,71,9.78
231,Xichang,CN,2022-02-06 00:23:31,27.8964,102.2634,42.96,92,100,0.94
232,Vila Velha,BR,2022-02-06 00:22:57,-20.3297,-40.2925,76.95,87,20,3.0
233,Mersing,MY,2022-02-06 00:23:31,2.4312,103.8405,80.51,83,40,11.5
234,Urumqi,CN,2022-02-06 00:23:32,43.801,87.6005,-4.85,84,45,4.47
235,Banganapalle,IN,2022-02-06 00:23:32,15.3167,78.2333,68.94,89,73,4.7
236,Kayes,ML,2022-02-06 00:23:32,14.0,-11.0,78.94,9,0,7.45
237,Hofn,IS,2022-02-06 00:23:33,64.2539,-15.2082,29.35,65,73,16.53
238,Waingapu,ID,2022-02-06 00:18:43,-9.6567,120.2641,81.75,77,93,6.22
239,Koygorodok,RU,2022-02-06 00:23:33,60.445,50.9968,10.06,97,77,4.85
240,Severo-Kurilsk,RU,2022-02-06 00:23:34,50.6789,156.125,29.62,81,95,7.43
241,Lagoa,PT,2022-02-06 00:23:34,39.05,-27.9833,58.64,73,9,16.49
242,Novotroitsk,RU,2022-02-06 00:23:35,51.203,58.3266,14.7,97,100,6.42
243,Okhotsk,RU,2022-02-06 00:23:35,59.3833,143.3,-3.08,69,45,15.19
244,Svetlyy,RU,2022-02-06 00:23:36,54.675,20.1347,37.45,81,97,19.26
245,Narrabri,AU,2022-02-06 00:23:36,-30.3167,149.7833,75.52,43,100,14.97
246,Talnakh,RU,2022-02-06 00:23:37,69.4865,88.3972,-16.6,100,100,2.84
247,Roald,NO,2022-02-06 00:23:37,62.5833,6.1333,37.0,87,75,25.32
248,Prince George,CA,2022-02-06 00:19:37,53.9166,-122.753,42.24,60,75,12.66
249,Trincomalee,LK,2022-02-06 00:23:38,8.5711,81.2335,78.71,71,56,11.18
250,Khovu-Aksy,RU,2022-02-06 00:23:38,51.1333,93.6,-13.5,84,7,5.53
251,Ila,NO,2022-02-06 00:23:39,63.4305,10.3705,37.96,65,100,1.99
252,Cap Malheureux,MU,2022-02-06 00:23:39,-19.9842,57.6142,79.47,76,100,5.99
253,Kontagora,NG,2022-02-06 00:23:39,10.3999,5.4695,72.7,18,0,8.32
254,Alta Floresta,BR,2022-02-06 00:22:49,-9.8756,-56.0861,73.02,94,78,2.19
255,Hobyo,SO,2022-02-06 00:23:40,5.3505,48.5268,75.07,72,5,10.36
256,Klaksvik,FO,2022-02-06 00:18:49,62.2266,-6.589,32.92,80,97,16.2
257,Isangel,VU,2022-02-06 00:23:41,-19.55,169.2667,82.33,85,87,15.3
258,Pafos,CY,2022-02-06 00:23:41,34.7667,32.4167,48.11,76,40,5.75
259,Tyrma,RU,2022-02-06 00:23:41,50.0833,132.1667,-13.95,98,99,0.25
260,The Valley,AI,2022-02-06 00:23:42,18.217,-63.0578,76.86,73,99,19.86
261,Kindu,CD,2022-02-06 00:23:42,-2.95,25.95,66.88,99,90,0.36
262,Fenoarivo,MG,2022-02-06 00:23:43,-18.933,47.4354,66.27,88,75,13.8
263,Prachuap Khiri Khan,TH,2022-02-06 00:23:43,12.2167,99.75,76.69,87,53,2.91
264,Trento,IT,2022-02-06 00:23:43,46.0679,11.1211,44.74,56,0,9.22
265,Yulara,AU,2022-02-06 00:23:44,-25.2406,130.9889,82.24,26,0,12.66
266,Erzin,TR,2022-02-06 00:23:44,36.9559,36.2,36.32,79,29,3.98
267,Katsuura,JP,2022-02-06 00:23:45,35.1333,140.3,44.19,46,5,13.24
268,Port Blair,IN,2022-02-06 00:23:45,11.6667,92.75,77.04,94,40,0.0
269,Aquiraz,BR,2022-02-06 00:21:47,-3.9014,-38.3911,82.49,79,6,7.61
270,Caravelas,BR,2022-02-06 00:23:46,-17.7125,-39.2481,77.41,83,83,6.78
271,Itarema,BR,2022-02-06 00:22:21,-2.9248,-39.9167,79.2,80,8,10.76
272,Bull Savanna,JM,2022-02-06 00:23:46,17.8868,-77.5902,72.43,69,32,1.99
273,Khuzhir,RU,2022-02-06 00:23:47,53.1939,107.3397,16.23,93,99,8.55
274,Skovorodino,RU,2022-02-06 00:24:48,53.9833,123.9167,-7.4,95,90,2.86
275,Petropavlovsk-Kamchatskiy,RU,2022-02-06 00:23:21,53.0452,158.6483,27.19,64,75,17.9
276,Mount Gambier,AU,2022-02-06 00:24:48,-37.8333,140.7667,76.91,38,75,11.5
277,Matara,LK,2022-02-06 00:24:49,5.9485,80.5353,72.23,90,59,7.54
278,Rotherham,GB,2022-02-06 00:24:49,53.4301,-1.3568,51.35,86,100,18.68
